FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
CZ6160,,CZ6159,昆明-北京,,PEK,D,B6629,A321,2017/6/26 20:05,2017/6/26,22:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2976,,MU2975,昆明-重庆-无锡,CKG,WUX,D,B6639,A320,2017/6/26 14:25,2017/6/26,15:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1122,,HO1121,昆明-上海,,SHA,D,B6640,A320,2017/6/26 12:55,2017/6/26,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,1
CZ3490,,CZ3489,昆明-广州,,CAN,D,B6662,A321,2017/6/26 22:10,2017/6/26,23:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3678,,CZ3677,昆明-上海,,PVG,D,B6682,A320,2017/6/26 12:05,2017/6/26,14:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2360,,MU2359,昆明-西宁,,XNN,D,B6693,A320,2017/6/26 10:20,2017/6/26,12:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2246,,MU2245,昆明-西宁,,XNN,D,B6693,A320,2017/6/26 23:15,2017/6/26,1:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8830,,9C8829,昆明-常德-上海,CGD,SHA,D,B6708,A320,2017/6/26 19:35,2017/6/26,20:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1020,,HO1019,昆明-大庸-杭州,DYG,HGH,D,B6717,A320,2017/6/26 19:30,2017/6/26,20:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8853,,3U8854,昆明-徐州-哈尔滨,XUZ,HRB,D,B6718,A321,2017/6/26 16:15,2017/6/26,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8957,,3U8918,昆明-台北,,TPE,R,B6719,A320,2017/6/26 15:20,2017/6/26,,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8917,,3U8824,昆明-厦门,,XMN,D,B6719,A320,2017/6/26 6:25,2017/6/26,8:37,314,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8865,,3U8902,昆明-宁波,,NGB,D,B6732,A320,2017/6/26 7:20,2017/6/26,9:48,317,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8201,,3U8866,昆明-上海,,PVG,D,B6732,A320,2017/6/26 16:10,2017/6/26,18:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6416,,CZ6415,昆明-西安-沈阳,XIY,SHE,D,B6739,A320,2017/6/26 20:05,2017/6/26,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9456,,ZH9789,昆明-广州,,CAN,D,B6740,A320,2017/6/26 22:45,2017/6/26,0:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1752,,CA1955,昆明-杭州,,HGH,D,B6745,A320,2017/6/26 12:20,2017/6/26,14:45,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU2716,,MU2715,昆明-长沙-南京,HHA,NKG,D,B6756,A320,2017/6/26 16:55,2017/6/26,18:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2766,,MU5810,昆明-南京-长春,NKG,CGQ,D,B6757,A320,2017/6/26 7:35,2017/6/26,9:57,120,31,,,,,,33-计划,REG,REG,,PAX,,,0
HO1100,,HO1099,昆明-上海,,SHA,D,B6768,A320,2017/6/26 16:35,2017/6/26,19:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8530,,3U8529,昆明-杭州,,HGH,D,B6770,A320,2017/6/26 13:05,2017/6/26,15:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8837,,3U8838,昆明-万州-北京,WXN,PEK,D,B6771,A320,2017/6/26 14:15,2017/6/26,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8847,,3U8202,昆明-郑州-哈尔滨,CGO,HRB,D,B6772,A320,2017/6/26 7:50,2017/6/26,10:00,154,25,,,,,,33-计划,REG,REG,,PAX,,,0
3U8527,,3U8848,昆明-西安,,XIY,D,B6772,A320,2017/6/26 23:20,2017/6/26,1:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6404,,CZ6403,昆明-重庆-沈阳,CKG,SHE,D,B6776,A320,2017/6/26 15:50,2017/6/26,16:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8528,昆明-成都-石家庄,CTU,SJW,D,B6778,A320,2017/6/26 7:30,2017/6/26,8:30,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
CA4275,,CA4276,昆明-哈尔滨,,HRB,D,B6793,A320,2017/6/26 15:35,2017/6/26,19:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9655,,8L9892,昆明-忻州-哈尔滨,WUT,HRB,D,B6800,B738,2017/6/26 6:10,2017/6/26,8:48,167,11,,,,,,33-计划,REG,REG,,PAX,,,0
8L9597,,8L9656,昆明-曼谷,,BKK,I,B6800,B738,2017/6/26 23:50,2017/6/26,1:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5330,,MU5329,昆明-合肥,,HFE,D,B6802,A320,2017/6/26 18:40,2017/6/26,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2996,,MU2765,昆明-重庆-无锡,CKG,WUX,D,B6803,A320,2017/6/26 7:45,2017/6/26,8:59,121,33,,,,,,33-计划,REG,REG,,PAX,,,0
MU2986,,MU2985,昆明-无锡,,WUX,D,B6803,A320,2017/6/26 19:55,2017/6/26,22:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9955,,8L9624,昆明-郑州,,CGO,D,B6809,B738,2017/6/26 22:00,2017/6/26,0:11,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9623,,8L9994,昆明-杭州,,HGH,D,B6809,B738,2017/6/26 10:45,2017/6/26,13:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B6822,A320,2017/6/26 17:05,2017/6/26,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4171,,CA4459,昆明-北京,,PEK,D,B6822,A320,2017/6/26 7:20,2017/6/26,10:16,141,60,,,,,,33-计划,REG,REG,,PAX,,,1
MU5078,,MU5078,昆明-合肥,,HFE,D,B6832,A320,2017/6/27 0:55,2017/6/27,3:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5077,,MU5077,昆明-曼谷,,BKK,I,B6832,A320,2017/6/26 15:55,2017/6/26,17:56,,,J01-J01,,,,,33-计划,REG,REG,,PAX,,,0
9C8824,,9C8823,昆明-遵义-上海,ZYI,SHA,D,B6840,A320,2017/6/26 16:35,2017/6/26,17:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5646,,MU5646,昆明-杭州,,HGH,D,B6870,A320,2017/6/26 23:00,2017/6/26,1:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5645,,MU5645,昆明-版纳,,JHG,D,B6870,A320,2017/6/26 18:45,2017/6/26,19:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2178,,MU2177,昆明-宁波,,NGB,D,B6880,A320,2017/6/26 18:25,2017/6/26,20:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B6889,B738,2017/6/26 19:15,2017/6/26,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,5
CZ6426,,CZ6425,昆明-武汉-大连,WUH,DLC,D,B6896,A320,2017/6/26 13:55,2017/6/26,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3460,,CZ3459,昆明-深圳,,SZX,D,B6912,A321,2017/6/26 11:35,2017/6/26,13:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1938,,CA1937,昆明-上海,,PVG,D,B6918,A320,2017/6/26 20:25,2017/6/26,23:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9774,,ZH9773,昆明-南昌,,KHN,D,B6937,A322,2017/6/26 13:30,2017/6/26,15:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2721,,EU2223,昆明-柳州-厦门,LZH,XMN,D,B6940,A320,2017/6/26 9:20,2017/6/26,10:29,157,1,,,,,,33-计划,REG,REG,,PAX,,,0
EU2225,,EU2722,昆明-版纳,,JHG,D,B6940,A320,2017/6/26 19:25,2017/6/26,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2224,,EU2226,昆明-成都,,CTU,D,B6940,A320,2017/6/26 23:25,2017/6/26,0:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9805,,8L9806,昆明-丽江,,LJG,D,B6943,A320,2017/6/26 14:00,2017/6/26,14:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1682,,HO1681,昆明-毕节-南京,BFJ,NKG,D,B6949,A320,2017/6/26 15:05,2017/6/26,15:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8553,,3U8216,昆明-重庆-乌鲁,CKG,URC,D,B6953,A320,2017/6/26 8:45,2017/6/26,9:53,519L,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4418,,CA4417,昆明-成都,,CTU,D,B6967,A320,2017/6/26 8:40,2017/6/26,9:41,144,61,,,,,,33-计划,REG,REG,,PAX,,,0
SC8886,,SC8886,昆明-乌鲁,,URC,D,B6986,B738,2017/6/26 7:25,2017/6/26,11:26,108,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4860,,SC4925,昆明-青岛,,TAO,D,B7087,B738,2017/6/26 6:55,2017/6/26,10:02,722a,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6591,,DR6592,昆明-西安,,XIY,D,B7088,B737,2017/6/26 6:35,2017/6/26,8:25,328,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8257,,KY8334,昆明-郑州,,CGO,D,B7089,B738,2017/6/26 8:25,2017/6/26,10:43,136,50,,,,,,33-计划,REG,REG,,PAX,,,0
KY8239,,KY8258,昆明-青岛,,TAO,D,B7089,B738,2017/6/26 16:20,2017/6/26,19:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9991,,8L9584,昆明-兰州-乌鲁,ZGC,URC,D,B7167,B738,2017/6/26 12:15,2017/6/26,14:10,110,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5821,,MU2004,昆明-东胜-哈尔滨,DSN,HRB,D,B7170,B738,2017/6/26 8:20,2017/6/26,10:49,510,,,,,,,33-计划,REG,REG,,PAX,,,0
FU6510,,FU6509,昆明-福州,,FOC,D,B7395,B737,2017/6/26 22:25,2017/6/26,0:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5765,,MU5772,昆明-郑州-大连,CGO,DLC,D,B7589,B738,2017/6/26 12:15,2017/6/26,14:32,707,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5849,,MU5776,昆明-成都,,CTU,D,B7590,B738,2017/6/26 16:30,2017/6/26,17:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5775,,MU5814,昆明-广州,,CAN,D,B7590,B738,2017/6/26 8:40,2017/6/26,10:22,115,18,,,,,,33-计划,REG,REG,,PAX,,,0
MU5823,,MU5762,昆明-郑州,,CGO,D,B7591,B738,2017/6/26 17:35,2017/6/26,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5761,,MU5848,昆明-深圳,,SZX,D,B7591,B738,2017/6/26 9:20,2017/6/26,11:06,125,41,,,,,,33-计划,REG,REG,,PAX,,,0
MU5743,,MU5738,昆明-广州,,CAN,D,B7592,B738,2017/6/26 13:35,2017/6/26,15:18,713,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5749,,MU5717,昆明-长沙-盐城,HHA,YNZ,D,B7599,B738,2017/6/26 13:15,2017/6/26,14:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5771,,MU5714,昆明-广州,,CAN,D,B7600,B738,2017/6/26 18:50,2017/6/26,20:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5713,,MU5766,昆明-北京,,PEK,D,B7600,B738,2017/6/26 8:30,2017/6/26,11:31,133,34,,,,,,33-计划,REG,REG,,PAX,,,0
SC4926,,SC4859,昆明-济南,,TNA,D,B7809,B738,2017/6/26 6:50,2017/6/26,9:28,724,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6533,,DR6534,昆明-武汉,,WUH,D,B7865,B738,2017/6/26 7:20,2017/6/26,9:09,156,15,,,,,,33-计划,REG,REG,,PAX,,,0
DR6561,,DR6562,昆明-青岛-沈阳,TAO,SHE,D,B7866,B738,2017/6/26 11:55,2017/6/26,15:00,532,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8251,,KY8250,昆明-保山,,BSD,D,B7870,B737,2017/6/26 8:00,2017/6/26,8:49,101,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8209,,KY8252,昆明-版纳,,JHG,D,B7870,B737,2017/6/26 13:00,2017/6/26,13:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8255,,KY8210,昆明-临沧,,LNJ,D,B7871,B737,2017/6/26 9:00,2017/6/26,9:43,142,62,,,,,,33-计划,REG,REG,,PAX,,,0
KY8245,,KY8256,昆明-芒市,,LUM,D,B7871,B737,2017/6/26 13:10,2017/6/26,14:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8231,,KY8246,昆明-丽江,,LJG,D,B7871,B737,2017/6/26 16:40,2017/6/26,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8315,,KY8232,昆明-腾冲,,TCZ,D,B7872,B737,2017/6/26 7:20,2017/6/26,8:13,147,55,,,,,,33-计划,REG,REG,,PAX,,,0
KY8249,Y,KY8316,昆明-丽江,,LJG,D,B7872,B737,2017/6/26 20:10,2017/6/26,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8333,,KY8282,昆明-西安-大连,XIY,DLC,D,B7873,B738,2017/6/26 10:00,2017/6/26,11:53,525L,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2498,,MU2493,昆明-武汉,,WUH,D,B7876,B738,2017/6/26 23:20,2017/6/26,1:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2494,,MU2497,昆明-武汉-温州,WUH,WNZ,D,B7876,B738,2017/6/26 11:20,2017/6/26,13:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8843,,SC8844,昆明-济南-大阪,TNA,KIX,M,B7978,B738,2017/6/26 6:50,2017/6/26,9:28,723,,J11-J12,,,,,33-计划,REG,REG,,PAX,,,0
8L9709,,8L9974,昆明-连城-南京,LCX,NKG,D,B7988,B738,2017/6/26 6:40,2017/6/26,8:53,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
8L9959,,8L9890,昆明-安庆-宁波,AQG,NGB,D,B7989,B738,2017/6/26 7:25,2017/6/26,9:41,160,6,,,,,,33-计划,REG,REG,,PAX,,,1
8L9555,,8L9960,昆明-海口,,HAK,D,B7989,B738,2017/6/26 23:10,2017/6/26,0:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9973,,8L9710,昆明-郑州,,CGO,D,B7991,B738,2017/6/26 7:05,2017/6/26,9:21,715,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9993,,8L9956,昆明-西安,,XIY,D,B7993,B738,2017/6/26 21:55,2017/6/26,23:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1094,,HO1093,昆明-上海,,SHA,D,B8035,A320,2017/6/26 7:40,2017/6/26,10:23,327,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7858,,GS7857,昆明-西安-天津,XIY,TSN,D,B8066,A320,2017/6/26 14:05,2017/6/26,15:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8689,,GJ8661,昆明-徐州-长春,XUZ,CGQ,D,B8148,A320,2017/6/26 8:05,2017/6/26,10:32,326,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5790,,JD5789,昆明-版纳,,JHG,D,B8171,A320,2017/6/26 12:20,2017/6/26,13:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67107,,A67106,昆明-郑州,,CGO,D,B8285,A321,2017/6/26 18:25,2017/6/26,20:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67105,,A67108,昆明-南昌,,KHN,D,B8318,A321,2017/6/26 9:40,2017/6/26,11:33,524L,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8929,,3U8667,昆明-长沙-沈阳,HHA,SHE,D,B8325,A320,2017/6/26 8:05,2017/6/26,9:39,521L,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8930,昆明-成都,,CTU,D,B8325,A320,2017/6/26 23:00,2017/6/26,0:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
3U8823,,3U8206,昆明-南昌,,KHN,D,B8326,A320,2017/6/26 20:05,2017/6/26,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8668,,3U8514,昆明-成都,,CTU,D,B8329,A320,2017/6/26 18:30,2017/6/26,19:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8513,,3U8918,昆明-重庆-兰州,CKG,ZGC,D,B8329,A320,2017/6/26 7:15,2017/6/26,8:22,521R,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B8387,A320,2017/6/26 21:10,2017/6/26,22:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5476,昆明-合肥,,HFE,D,B8391,A320,2017/6/26 12:15,2017/6/26,14:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1092,,HO1091,昆明-上海,,SHA,D,B8408,A320,2017/6/26 20:25,2017/6/26,23:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67113,,A67114,昆明-临沂-长春,LYI,CGQ,D,B8432,A320,2017/6/26 7:25,2017/6/26,10:02,149,51,,,,,,33-计划,REG,REG,,PAX,,,0
8L9987,,8L9648,昆明-北京,,PEK,D,B8445,A320,2017/6/26 21:30,2017/6/26,0:27,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9647,,8L9972,昆明-淮安-天津,HIA,TSN,D,B8445,A320,2017/6/26 7:10,2017/6/26,9:49,165,14,,,,,,33-计划,REG,REG,,PAX,,,0
8L9985,,8L9988,昆明-太原-呼和,TYN,HET,D,B8446,A320,2017/6/26 15:30,2017/6/26,17:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4460,,CA4176,昆明-成都,,CTU,D,B8491,A320,2017/6/26 21:00,2017/6/26,22:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4175,,CA4174,昆明-沈阳,,SHE,D,B8491,A320,2017/6/26 7:20,2017/6/26,10:57,109,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5809,,MU5732,昆明-上海,,SHA,D,B8496,A320,2017/6/26 15:00,2017/6/26,17:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5731,,MU5746,昆明-广州,,CAN,D,B8496,A320,2017/6/26 8:00,2017/6/26,9:43,123,37,,,,,,33-计划,REG,REG,,PAX,,,0
3U8767,,3U8762,昆明-南宁-温州,NNG,WNZ,D,B8500,A320,2017/6/26 7:00,2017/6/26,8:00,316,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3432,,CZ3431,昆明-海口,,HAK,D,B8548,A321,2017/6/26 10:55,2017/6/26,12:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5472,,MU5471,昆明-重庆-济南,CKG,TNA,D,B8556,A320,2017/6/26 20:50,2017/6/26,22:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5588,,MU5505,昆明-福州-上海,FOC,PVG,D,B8565,A320,2017/6/26 16:05,2017/6/26,18:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6598,,CZ6597,昆明-三亚,,SYX,D,B8638,A321,2017/6/26 21:05,2017/6/26,22:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8259,,3U8661,昆明-南京,,NKG,D,B8657,A320,2017/6/26 11:20,2017/6/26,13:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5158,,JD5157,昆明-杭州,,HGH,D,B8678,A330,2017/6/26 14:30,2017/6/26,16:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1988,,CA1987,昆明-温州,,WNZ,D,B8743,A320,2017/6/26 21:10,2017/6/26,23:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV6008,,TV6007,昆明-丽江-兰州,LJG,ZGC,D,B8843,A320,2017/6/26 13:20,2017/6/26,14:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6270,,CZ6269,昆明-西安-哈尔滨,XIY,HRB,D,B8847,A32E,2017/6/26 15:50,2017/6/26,17:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6800,,CZ6799,昆明-上海,,PVG,D,B8869,A321,2017/6/26 19:45,2017/6/26,22:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8724,,3U8222,昆明-北京,,PEK,D,B8948,A320,2017/6/26 21:50,2017/6/26,0:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8221,Y,3U8723,昆明-南宁-福州,NNG,FOC,D,B8948,A320,2017/6/26 11:55,2017/6/26,12:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7856,,GS7855,昆明-天津,,TSN,D,B8959,A330,2017/6/26 13:25,2017/6/26,16:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5464,,MU5449,昆明-合肥-上海,HFE,PVG,D,B8973,A320,2017/6/26 9:35,2017/6/26,11:43,120,31,,,,,,33-计划,REG,REG,,PAX,,,0
MU5450,,MU5463,昆明-重庆,,CKG,D,B8973,A320,2017/6/26 22:05,2017/6/26,23:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5618,,MU5617,昆明-南昌,,KHN,D,B8975,A320,2017/6/26 22:30,2017/6/26,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3450,,CZ3449,昆明-广州,,CAN,D,B9932,A320,2017/6/26 18:45,2017/6/26,20:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2206,,MU2205,昆明-银川,,INC,D,B9942,A320,2017/6/26 11:35,2017/6/26,13:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2186,,MU2185,昆明-银川,,INC,D,B9942,A320,2017/6/26 18:50,2017/6/26,21:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B9950,A320,2017/6/26 16:30,2017/6/26,18:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2726,,MU2785,昆明-南京,,NKG,D,B9950,A320,2017/6/26 8:30,2017/6/26,10:47,127,45,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6428,,CZ6427,昆明-长沙-大连,HHA,DLC,D,B9958,A320,2017/6/26 17:45,2017/6/26,19:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1096,,HO1095,昆明-毕节-上海,BFJ,SHA,D,B9978,A320,2017/6/26 18:40,2017/6/26,19:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B9982,A320,2017/6/26 12:45,2017/6/26,13:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B9982,A320,2017/6/26 8:55,2017/6/26,9:43,159,5,,,,,,33-计划,REG,REG,,PAX,,,0
GS7662,,GS7661,昆明-西安,,XIY,D,B9983,A320,2017/6/26 22:50,2017/6/26,0:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
KA761,,KA760,昆明-香港,,HKG,R,BLBD,A330,2017/6/26 15:20,2017/6/26,,,,,,,,,33-计划,REG,REG,,PAX,,,1
FD583,,FD582,昆明-廊曼,,DMK,I,HSBBE,A320,2017/6/26 12:30,2017/6/26,,,,K01-K04,,,,,33-计划,REG,REG,,PAX,,,0
TG613,,TG612,昆明-曼谷,,BKK,I,HST,B773,2017/6/26 15:20,2017/6/26,17:04,,,J15-J19,,,,,33-计划,REG,REG,,PAX,,,0
N757PL,,N757PL,昆明-新加坡,,SIN,I,N757PL,G550,2017/6/26 14:00,2017/6/26,,537,,,,,,,33-计划,REG,REG,,SPE,,,0
QV816,Y,QV815,昆明-万象,,VTE,I,RDPL34223,A320,2017/6/26 10:50,2017/6/26,12:03,313,66,J11-J13,,10:50,,,32-准时,REG,REG,,PAX,,,0
UL829,,UL828,昆明-科伦坡,,CMB,I,,A332,2017/6/27 2:55,2017/6/27,,,,,,,,,33-计划,REG,REG,,PAX,,,0
KE886,,KE885,昆明-首尔,,ICN,I,,B739,2017/6/26 23:30,2017/6/26,3:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
