FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
MU5764,昆明-芒市,B5816,,MU5811,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:10,LUM
MU5765,昆明-郑州-大连,B7591,,MU5720,CGO,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:15,DLC
MU5771,昆明-广州,B7600,,MU5714,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:50,CAN
MU5775,昆明-广州,B1788,,MU748,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:40,CAN
MU5781,昆明-厦门,B5796,,MU5830,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:35,XMN
MU5799,昆明-洛阳-大连,B6638,,MU2785,LYA,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:45,DLC
MU5801,昆明-上海,B7599,,MU5814,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,CES,2017/7/2 8:00,SHA
MU5802,昆明-腾冲,B5276,,MU5803,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:15,TCZ
MU5803,昆明-上海,B6142,,MU9731,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:20,SHA
MU5809,昆明-上海,B1790,,MU5826,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:00,SHA
MU5811,昆明-上海,B1789,,MU5764,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:00,SHA
MU5812,昆明-迪庆,B5822,,MU5763,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:50,DIG
MU5813,昆明-上海,B1791,,MU5760,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:30,SHA
MU5815,昆明-六盘水-上海,B5270,,MU5928,LPF,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:25,SHA
MU5817,昆明-兴义-上海,B1907,,MU5772,ACX,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,CES,2017/7/2 9:35,SHA
MU5821,昆明-东胜-哈尔滨,B5795,,MU5782,DSN,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:20,HRB
MU5823,昆明-郑州,B7592,,MU5762,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:35,CGO
MU5825,昆明-桂林,B1790,,MU5854,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:45,KWL
MU5829,昆明-郑州,B5796,,MU5822,,B738,122,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:20,CGO
MU5835,昆明-汕头,B5295,,MU5906,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:10,SWA
MU5841,昆明-成都,B5926,,MU778,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,CES,2017/7/2 8:00,CTU
MU5843,昆明-成都,B6147,,MU5810,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:00,CTU
MU5845,昆明-成都,B5815,,MU2600,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:00,CTU
MU5847,昆明-成都,B7590,,MU5742,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:55,CTU
MU5849,昆明-成都,B6143,,MU2570,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:30,CTU
MU5851,昆明-成都,B5819,,MU5804,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:00,CTU
MU5853,昆明-成都,B1908,,MU2030,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:00,CTU
MU5855,昆明-成都,B6638,,MU5800,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:00,CTU
MU5861,昆明-重庆,B5756,,MU5818,,B738,506,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:05,CKG
MU5873,昆明-宜宾-厦门,B2502,,MU5870,YBP,B737,508,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:15,XMN
MU5883,昆明-湛江,B5054,,MU5719,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:40,ZHA
MU5891,昆明-普洱,B5263,,MU9737,,B737,507,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:55,SYM
MU5893,昆明-普洱,B5276,,MU5914,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:10,SYM
MU5897,昆明-普洱,B5821,,MU5856,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:10,SYM
MU5901,昆明-版纳,B5817,,MU5846,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:20,JHG
MU5903,昆明-版纳,B5054,,MU5986,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:50,JHG
MU5905,昆明-版纳,B5802,,MU9716,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:05,JHG
MU5911,昆明-版纳,B5255,,MU5990,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:10,JHG
MU5915,昆明-版纳,B5821,,MU5718,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:35,JHG
MU5919,昆明-丽江,B5054,,MU5723,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:15,LJG
MU5920,昆明-丽江,B6141,,MU5940,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:05,LJG
MU5921,昆明-丽江,B5267,,MU5902,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:05,LJG
MU5927,昆明-文山,B5270,,MU5922,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:20,WNH
MU5929,昆明-文山,B2502,,MU5874,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:25,WNH
MU5931,昆明-迪庆,B5816,,MU5932,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:55,DIG
MU5935,昆明-迪庆,B5815,,MU5936,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:05,DIG
MU5939,昆明-迪庆-拉萨,B6141,,MU5916,DIG,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:50,LXA
MU5941,昆明-大理,B5822,,MU2576,,B737,503,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:25,DLU
MU5943,昆明-大理,B5245,,MU2586,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:40,DLU
MU5945,昆明-澜沧,B5802,,MU5972,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:40,JMJ
MU5957,昆明-临沧,B2640,,MU5930,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:35,LNJ
MU5959,昆明-临沧,B2503,,MU5898,,B737,702,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:25,LNJ
MU5961,昆明-临沧,B5293,,MU5912,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:10,LNJ
MU5963,昆明-临沧,B5242,,MU5952,,B737,509,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:00,LNJ
MU5965,昆明-沧源,B5802,,MU5946,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:25,CWJ
MU5967,昆明-临沧,B5282,,MU5942,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:45,LNJ
MU5971,昆明-芒市,B5820,,MU5747,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:25,LUM
MU5973,昆明-芒市,B5243,,MU5856,,B737,502,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:25,LUM
MU5981,昆明-保山,B5293,,MU5962,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:05,BSD
MU5983,昆明-保山,B5271,,MU5816,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:05,BSD
MU5985,昆明-保山,B5225,,MU5722,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:55,BSD
MU5987,昆明-保山,B5256,,MU2572,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:50,BSD
MU5989,昆明-昭通-重庆,B5255,,MU5711,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:25,CKG
MU7181,昆明-北京,B6146,,MU2594,,B738,707,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:30,PEK
MU7184,昆明-北京,B5258,,MU5461,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:15,PEK
MU733,昆明-香港,B5756,,MU5862,,B738,,R,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:40,HKG
MU741,昆明-曼谷,B5683,,MU5740,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:00,BKK
MU747,昆明-上海-大阪,B1702,,MU2264,PVG,B738,,M,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:50,KIX
MU756,昆明-上海,B5921,,MU756,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:20,PVG
MU757,昆明-加德,B5820,,MU5757,,B737,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:25,KTM
MU773,昆明-巴黎,B5926,,MU5706,,A33E,,I,33-计划,REG,REG,,PAX,2017/7/3,,,0,CES,2017/7/3 0:55,CDG
MU9715,昆明-武汉,B5802,,MU5966,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:20,WUH
MU9731,昆明-拉萨,B5817,,MU5741,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:15,LXA
MU9732,昆明-长沙,B5817,,MU9732,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:25,HHA
MU9737,昆明-天津,B6149,,MU5724,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:10,TSN
MU9738,昆明-芒市,B5263,,MU5737,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:00,LUM
MU9743,昆明-昭通-北京,B5282,,MU5968,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:35,PEK
MU9751,昆明-北京,B5926,,MU5842,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:00,PEK
MU9755,昆明-保山,B5259,,MU5884,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:30,BSD
NS3270,昆明-石家庄,B5212,,NS3269,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:25,SJW
OQ2328,昆明-重庆,B1827,,OQ2327,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 9:50,CKG
OQ2358,昆明-重庆,B1827,,OQ2357,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 22:00,CKG
PN6393,昆明-版纳,B1629,,PN6393,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:55,JHG
PN6394,昆明-重庆,B1629,,PN6394,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:45,CKG
QV816,昆明-万象,RDPL34223,,QV815,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:50,VTE
QW9856,昆明-屯溪-青岛,B8442,,QW9855,TXN,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 6:55,TAO
SC4696,昆明-南京-青岛,B7976,,SC4695,NKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:40,TAO
SC4720,昆明-重庆,B5543,,SC4719,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:35,CKG
SC4738,昆明-青岛,B1506,,SC4737,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:55,TAO
SC4770,昆明-厦门,B1746,,SC4769,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:20,XMN
SC4874,昆明-济南-烟台,B1931,,SC4873,TNA,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:50,YNT
SC4926,昆明-济南,B7885,,SC8423,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 6:50,TNA
SC8827,昆明-德里,B6988,,SC8827,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:40,DEL
SC8828,昆明-济南,B6988,,SC8828,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:50,TNA
SC8836,昆明-景德镇-青岛,B7975,,SC4925,JDZ,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 6:55,TAO
SC8843,昆明-济南-大阪,B7977,,SC8844,TNA,B738,,M,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 6:50,KIX
SC8885,昆明-曼谷,B1745,,SC8885,,B738,,I,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 1:00,BKK
SC8886,昆明-乌鲁,B6986,,SC8886,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:25,URC
TG613,昆明-清迈-曼谷,HST,,TG612,CNX,B773,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:20,BKK
TV6008,昆明-丽江-兰州,B8842,,TV6007,LJG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:20,ZGC
TV9819,昆明-芒市,B6480,,TV9893,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:45,LUM
TV9894,昆明-拉萨,B6480,,TV9820,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:15,LXA
UO274,昆明-香港,BLPF,,UO273,,A320,,R,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:10,HKG
UW9933,昆明-德里,B2330,,UW9948,,A306,721,I,33-计划,REG,REG,,CGO,2017/7/2,,,0,YAG,2017/7/2 16:30,DEL
UW9937,昆明-马德拉斯,B2325,,UW9942,,A306,,I,33-计划,REG,REG,,CGO,2017/7/2,,,0,YAG,2017/7/2 23:00,MAA
UW9941,昆明-达卡,B2325,,UW9942,,A306,720,I,33-计划,REG,REG,,CGO,2017/7/2,,,0,YAG,2017/7/2 8:00,DAC
ZH9266,昆明-西安,B6613,,ZH9265,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:45,XIY
ZH9412,昆明-深圳,B6159,,ZH9411,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:00,SZX
ZH9414,昆明-深圳,B5401,,ZH9413,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:30,SZX
ZH9416,昆明-深圳,B5362,,ZH9451,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:45,SZX
ZH9452,昆明-广州,B5360,,ZH9415,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:05,CAN
ZH9456,昆明-广州,B6855,,ZH9455,,A322,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:45,CAN
ZH9532,昆明-无锡,B5773,,ZH9531,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:20,WUX
ZH9534,昆明-无锡,B1841,,ZH9533,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:10,WUX
ZH9562,昆明-南京,B5771,,ZH9561,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:10,NKG
ZH9713,昆明-太原-沈阳,B6935,,ZH9714,TYN,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:05,SHE
ZH9774,昆明-南昌,B6312,,ZH9773,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:30,KHN
ZH9790,昆明-泉州,B8078,,ZH9789,,A320,543,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:05,JJN
ZH9794,昆明-泉州,B8633,,ZH9793,,A322,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:40,JJN
