FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
CZ6415,,CZ6416,B6817,沈阳-西安-昆明,XIY,D,A320,,2017/7/6 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
9C8827,,9C8828,B6820,上海-芷江-昆明,HJJ,D,A320,,2017/7/6 11:15,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CA4174,,,B6822,北京-昆明,,D,A320,,2017/7/7 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA4172,,CA4173,B6822,北京-昆明,,D,A320,,2017/7/6 15:25,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
MU5617,,MU5618,B6829,南昌-昆明,,D,A320,,2017/7/6 21:20,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
3U8808,,3U8662,B6843,沈阳-徐州-昆明,XUZ,D,A320,,2017/7/6 20:00,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5094,,MU5094,B6871,新加坡-昆明,,I,A320,,2017/7/6 7:30,,33-计划,,REG,REG,,PAX,,,0,CES,SIN,,,,
MU2765,,,B6879,长春-南京-昆明,NKG,D,A322,,2017/7/6 21:35,,33-计划,,REG,REG,,PAX,,,0,CES,CGQ,,,,
CA4417,,,B6881,成都-昆明,,D,A320,,2017/7/6 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CA1937,,CA1938,B6882,上海-昆明,,D,A320,,2017/7/6 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MF8461,,MF8462,B6887,杭州-武汉-昆明,WUH,D,B738,,2017/7/6 18:15,,33-计划,,REG,REG,,PAX,,,3,YAG,HGH,,,,
MU2995,,,B6890,无锡-重庆-昆明,CKG,D,A320,,2017/7/6 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
MU5848,,,B6893,成都-昆明,,D,A320,,2017/7/7 1:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5800,,MU5855,B6893,大连-洛阳-昆明,LYA,D,A320,,2017/7/6 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
CZ6293,,CZ6294,B6896,大连-太原-昆明,TYN,D,A320,,2017/7/6 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
CZ8509,,,B6897,长春-青岛-昆明,TAO,D,A322,,2017/7/6 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
JD5157,,JD5158,B6898,杭州-昆明,,D,A322,,2017/7/6 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
3U8686,,3U8685,B6906,哈尔滨-长沙-昆明,HHA,D,A321,,2017/7/6 14:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
MU2735,,MU2736,B6930,南京-长沙-昆明,HHA,D,A320,,2017/7/6 18:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
8L9890,,,B6943,上海-昆明,,D,A320,,2017/7/7 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
8L9988,,8L9889,B6943,北京-昆明,,D,A320,,2017/7/6 10:00,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
8L9888,,,B6947,上海-宜春-昆明,YIC,D,A320,,2017/7/6 20:15,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
HO1017,,HO1018,B6948,上海-大庸-昆明,DYG,D,A320,,2017/7/6 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
3U8228,,,B6955,长春-南京-昆明,NKG,D,A320,,2017/7/7 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
3U8661,,3U8227,B6955,成都-昆明,,D,A320,,2017/7/6 9:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
3U8108,,,B6956,青岛-常州-昆明,CZX,D,A320,,2017/7/7 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
CZ6459,,CZ6460,B6975,长春-重庆-昆明,CKG,D,A320,,2017/7/6 14:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
SC4769,,SC4770,B6985,厦门-昆明,,D,B738,,2017/7/6 10:00,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
SC8886,,SC8886,B7086,曼谷-昆明,,I,B738,,2017/7/6 5:55,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
DR6516,,,B7088,天津-襄阳-昆明,XFN,D,B737,,2017/7/7 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
DR6510,,DR6515,B7088,版纳-昆明,,D,B737,,2017/7/6 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8234,,,B7089,太原-昆明,,D,B738,,2017/7/6 22:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TYN,,,,
FU6509,,FU6510,B7105,福州-昆明,,D,B737,,2017/7/6 21:20,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
8L9676,,,B7167,富国岛-昆明,,I,B738,,2017/7/7 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,PQC,,,,
8L9640,,8L9675,B7167,甲米-昆明,,I,B738,,2017/7/6 17:00,,33-计划,,REG,REG,,PAX,,,0,YAG,KBV,,,,
MU5822,,,B7170,哈尔滨-东胜-昆明,DSN,D,B738,,2017/7/6 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,HRB,,,,
MU5746,,,B7589,三亚-昆明,,D,B738,,2017/7/7 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,SYX,,,,
MU5748,,MU5745,B7589,天津-昆明,,D,B738,,2017/7/6 17:50,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
MU5720,,,B7590,北京-昆明,,D,B738,,2017/7/7 1:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5802,,MU5719,B7590,上海-昆明,,D,B738,,2017/7/6 16:05,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5810,,,B7591,上海-昆明,,D,B738,,2017/7/6 22:30,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5732,Y,MU5809,B7591,广州-昆明,,D,B738,117,2017/7/6 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5834,,,B7592,兰州-昆明,,D,B738,,2017/7/6 23:00,,33-计划,,REG,REG,,PAX,,,0,CES,ZGC,,,,
MU5760,,MU5833,B7592,深圳-昆明,,D,B738,,2017/7/6 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU7182,,,B7599,北京-昆明,,D,B738,,2017/7/6 18:00,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5772,,,B7600,广州-昆明,,D,B738,,2017/7/7 0:40,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5714,Y,MU5771,B7600,北京-昆明,,D,B738,,2017/7/6 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
HU7111,,HU7112,B7639,北京-昆明,,D,B738,,2017/7/6 19:10,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
SC4925,,,B7668,济南-昆明,,D,B738,,2017/7/7 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
DR6534,,,B7865,武汉-昆明,,D,B738,,2017/7/6 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
DR6558,,,B7867,沈阳-呼和-昆明,HET,D,B738,,2017/7/7 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
KY8232,,,B7870,丽江-昆明,,D,B737,,2017/7/7 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8231,B7870,临沧-昆明,,D,B737,,2017/7/6 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8250,,,B7871,丽江-版纳-昆明,JHG,D,B737,,2017/7/7 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7871,腾冲-昆明,,D,B737,,2017/7/6 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8252,,KY8209,B7872,保山-昆明,,D,B737,,2017/7/6 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7872,版纳-昆明,,D,B737,,2017/7/6 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
SC8844,,,B7885,大阪-济南-昆明,TNA,M,B738,,2017/7/7 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
MU5292,,MU5299,B7966,北京-太原-昆明,TYN,D,B738,,2017/7/6 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
SC8423,,,B7979,青岛-南昌-昆明,KHN,D,B738,,2017/7/7 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4695,,SC4696,B7979,青岛-南京-昆明,NKG,D,B738,,2017/7/6 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9866,,8L9855,B7988,济南-昆明,,D,B738,,2017/7/6 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
8L9558,,,B7989,哈尔滨-锦州-昆明,JNZ,D,B738,,2017/7/6 20:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
8L9992,,,B7990,乌鲁-兰州-昆明,ZGC,D,B738,,2017/7/7 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
8L9652,,8L9991,B7990,郑州-昆明,,D,B738,,2017/7/6 9:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9712,,,B7991,汕头-桂林-昆明,KWL,D,B738,,2017/7/7 0:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
8L9862,,8L9711,B7991,合肥-昆明,,D,B738,,2017/7/6 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
8L9984,,,B7992,西安-昆明,,D,B738,,2017/7/7 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
8L9624,,8L9983,B7992,杭州-昆明,,D,B738,,2017/7/6 18:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
8L9598,,8L9623,B7992,曼谷-昆明,,I,B738,,2017/7/6 6:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
ZH9714,,,B8078,沈阳-太原-昆明,TYN,D,A320,,2017/7/6 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
JD5789,,JD5790,B8170,版纳-昆明,,D,A320,,2017/7/6 11:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
A67106,,,B8285,南昌-昆明,,D,A321,,2017/7/6 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8554,,,B8329,乌鲁-重庆-昆明,CKG,D,A320,,2017/7/7 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
3U8528,,,B8331,西安-昆明,,D,A320,,2017/7/6 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
GJ8881,,GJ8882,B8336,杭州-昆明,,D,A320,,2017/7/6 20:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA1955,,CA1752,B8337,温州-昆明,,D,A320,,2017/7/6 11:10,,33-计划,,REG,REG,,PAX,,,1,YAG,WNZ,,,,
3U8824,,,B8375,南昌-昆明,,D,A320,,2017/7/7 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8723,,3U8823,B8375,北京-昆明,,D,A320,,2017/7/6 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5476,,MU5475,B8391,合肥-昆明,,D,A320,,2017/7/6 10:40,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
GJ8837,,GJ8838,B8433,杭州-珠海-昆明,ZUH,D,A320,,2017/7/6 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
QW9855,,,B8443,青岛-屯溪-昆明,TXN,D,A320,,2017/7/7 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9986,,,B8445,呼和-太原-昆明,TYN,D,A320,,2017/7/7 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
8L9996,,8L9985,B8445,银川-昆明,,D,A320,,2017/7/6 13:40,,33-计划,,REG,REG,,PAX,,,1,YAG,INC,,,,
8L9872,,,B8446,宁波-宜昌-昆明,YIH,D,A320,,2017/7/7 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
8L9915,,8L9871,B8446,版纳-昆明,,D,A320,,2017/7/6 9:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
GJ8872,,,B8451,长春-临沂-昆明,LYI,D,A320,,2017/7/6 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
CA4176,Y,CA4460,B8491,沈阳-昆明,,D,A320,135,2017/7/6 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU2975,,MU2976,B8498,无锡-昆明,,D,A320,,2017/7/6 13:25,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
3U8838,,3U8837,B8499,北京-万州-昆明,WXN,D,A320,,2017/7/6 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8670,,3U8724,B8500,石家庄-成都-昆明,CTU,D,A320,,2017/7/6 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
MU5505,,MU5588,B8573,上海-福州-昆明,FOC,D,A325,,2017/7/6 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
9C8823,,9C8824,B8581,上海-遵义-昆明,ZYI,D,A320,,2017/7/6 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ6597,,CZ6598,B8639,三亚-昆明,,D,A321,,2017/7/6 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
8L9648,,8L9555,B8732,天津-淮安-昆明,HIA,D,A320,,2017/7/6 18:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CA4276,,CA4275,B8745,哈尔滨-昆明,,D,A320,,2017/7/6 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
TV6007,,TV6008,B8841,兰州-丽江-昆明,LJG,D,A320,,2017/7/6 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
CZ6799,,CZ6800,B8849,上海-昆明,,D,A321,,2017/7/6 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU2181,,MU2182,B8856,西安-昆明,,D,A320,,2017/7/6 10:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU2205,,MU2206,B9921,银川-昆明,,D,A320,,2017/7/6 10:25,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
MU2185,,MU2186,B9921,银川-昆明,,D,A320,,2017/7/6 18:05,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
CZ6403,,CZ6404,B9931,沈阳-重庆-昆明,CKG,D,A320,,2017/7/6 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5327,,MU5328,B9946,济南-九华山-昆明,JUH,D,A320,,2017/7/6 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
GS7855,,GS7856,B9963,天津-昆明,,D,A320,,2017/7/6 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
KA760,,KA761,BHSN,香港-昆明,,R,A320,,2017/7/6 14:20,,33-计划,,REG,REG,,PAX,,,1,YAG,HKG,,,,
UO273,,UO274,BLCH,香港-昆明,,R,A320,,2017/7/6 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,,2017/7/6 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
TG612,,TG613,HST,曼谷-清迈-昆明,CNX,I,B773,,2017/7/6 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
QV815,,QV816,RDPL34223,万象-昆明,,I,A320,,2017/7/6 9:50,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
VN736,,VN737,,芽庄-昆明,,I,A321,,2017/7/7 3:00,,33-计划,,REG,REG,,PAX,,,0,CES,CXR,,,,
