FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
MU5479,青岛-武汉-昆明,B1859,,MU5480,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:05,TAO,,,,,6,2017/6/29 16:55
MU5497,青岛-昆明,B1861,,MU5498,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:50,TAO,,,,,8,2017/6/29 7:10
MU5505,上海-福州-昆明,B8565,,MU5588,FOC,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:00,PVG,,,,,8,2017/6/29 11:50
MU5547,杭州-景德镇-昆明,B2228,,MU5548,JDZ,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:25,HGH,,,,,6,2017/6/29 13:55
MU555,杭州-昆明,B6797,,MU555,,A322,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:15,HGH,,,,,9,2017/6/29 19:00
MU556,加尔-昆明,B6335,,MU556,,A320,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 5:45,CCU,,,,,2,2017/6/29 3:00
MU5575,烟台-郑州-昆明,B6586,,MU5576,CGO,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:25,YNT,,,,,9,2017/6/29 14:30
MU5617,南昌-昆明,B6013,,MU5618,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:20,KHN,,,,,8,2017/6/29 18:50
MU5645,杭州-昆明,B6001,,MU5645,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:45,HGH,,,,,6,2017/6/29 14:35
MU5646,版纳-昆明,B6001,,MU5646,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:00,JHG,,,,,6,2017/6/29 20:50
MU5655,杭州-昆明,B6870,,MU5711,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:50,HGH,,,,,9,2017/6/29 7:35
MU5706,北京-昆明,B5515,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 22:15,PEK,,,,,7,2017/6/29 18:40
MU5708,北京-昆明,B5701,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 0:20,PEK,,,,,6,2017/6/29 20:40
MU5711,版纳-昆明,B5820,,MU5989,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:55,JHG,,,,,6,2017/6/29 8:50
MU5712,北京-昆明,B6870,,MU5656,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:55,PEK,,,,,8,2017/6/29 16:20
MU5714,北京-昆明,B1791,Y,MU5771,,B738,120,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:45,PEK,,,,,6,2017/6/29 13:10
MU5715,芒市-昆明,B2640,,MU5712,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:35,LUM,,,,,6,2017/6/29 17:35
MU5716,北京-昆明,B6148,,MU2593,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:40,PEK,,,,,5,2017/6/29 8:05
MU5717,北京-昆明,B7590,,MU5749,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:10,PEK,,,,,6,2017/6/29 8:30
MU5718,普洱-昆明,B5815,Y,MU5812,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:40,SYM,,,,,9,2017/6/29 18:35
MU5719,丽江-昆明,B5243,,MU5802,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:15,LJG,,,,,8,2017/6/29 15:15
MU5720,北京-昆明,B7592,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 1:30,PEK,,,,,7,2017/6/29 21:55
MU5722,北京-黔江-昆明,B5271,,,JIQ,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 0:35,PEK,,,,,,2017/6/29 22:50
MU5723,版纳-昆明,B5822,,MU5725,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:15,JHG,,,,,6,2017/6/29 11:10
MU5724,西安-昆明,B7589,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:50,XIY,,,,,6,2017/6/29 17:35
MU5726,乌鲁-昆明,B5822,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:25,URC,,,,,,2017/6/29 19:25
MU5732,广州-昆明,B6892,,MU5809,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:50,CAN,,,,,8,2017/6/29 11:15
MU5733,丽江-昆明,B5276,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:25,LJG,,,,,9,2017/6/29 21:30
MU5734,广州-昆明,B5807,,MU5734,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:15,CAN,,,,,6,2017/6/29 17:40
MU5737,大理-昆明,B5293,,MU2585,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:25,DLU,,,,,5,2017/6/29 13:30
MU5738,广州-昆明,B7599,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:25,CAN,,,,,7,2017/6/29 18:55
MU5740,广州-昆明,B5647,,MU741,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:05,CAN,,,,,7,2017/6/29 7:35
MU5741,版纳-昆明,B5245,,MU5975,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:20,JHG,,,,,9,2017/6/29 10:15
MU5742,广州-昆明,B7591,,MU5847,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,CAN,,,,,7,2017/6/29 16:20
MU5743,保山-昆明,B5267,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:00,BSD,,,,,5,2017/6/29 10:55
